MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:1314884	Tnfrsf1a	tumor necrosis factor receptor superfamily, member 1a	6		positive regulation of inflammatory response	regulates a function/process that has the participant radio-carpal joint		IMP	MGI:1861040 	J:72219 	
MGI:1314883	Tnfrsf1b	tumor necrosis factor receptor superfamily, member 1b	4		inflammatory response			IMP	MGI:1860087 	J:45147 	
MGI:1314883	Tnfrsf1b	tumor necrosis factor receptor superfamily, member 1b	4		negative regulation of inflammatory response	regulates a function/process that has the participant radio-carpal joint		IMP	MGI:1857262 	J:72219 	
MGI:1314883	Tnfrsf1b	tumor necrosis factor receptor superfamily, member 1b	4		negative regulation of neuroinflammatory response			IBA	PTN002933906 	J:265628 	
MGI:1314883	Tnfrsf1b	tumor necrosis factor receptor superfamily, member 1b	4		negative regulation of neuroinflammatory response	happens in oligodendrocyte,happens in oligodendrocyte precursor cell		IMP		J:231813 	
MGI:1314883	Tnfrsf1b	tumor necrosis factor receptor superfamily, member 1b	4		regulation of neuroinflammatory response	happens in microglial cell,regulates a function/process that happens in microglial cell,happens in spinal cord,regulates a function/process that happens in spinal cord|happens in microglial cell,happens in macrophage,regulates a function/process that happens in spleen,regulates T cell proliferation|happens in microglial cell,happens in macrophage,regulates a function/process that happens in spleen,regulates T cell cytokine production		IGI	Q9Z0D9 	J:240627 	
MGI:104512	Tnfrsf4	tumor necrosis factor receptor superfamily, member 4	4		inflammatory response			IBA	PTN002936384 	J:265628 	
MGI:104512	Tnfrsf4	tumor necrosis factor receptor superfamily, member 4	4		inflammatory response			IMP	MGI:1859871 	J:87871 	
MGI:104512	Tnfrsf4	tumor necrosis factor receptor superfamily, member 4	4		inflammatory response			IPI	P43488 	J:87166 	
MGI:1314891	Tnfrsf11a	tumor necrosis factor receptor superfamily, member 11a, NFKB activator	1		positive regulation of fever generation by positive regulation of prostaglandin secretion			IMP		J:155398 	
MGI:104511	Tnfsf4	tumor necrosis factor (ligand) superfamily, member 4	1		acute inflammatory response			IMP		J:164885 	
MGI:104511	Tnfsf4	tumor necrosis factor (ligand) superfamily, member 4	1		inflammatory response			IBA	PTN000426255 	J:265628 	
MGI:104511	Tnfsf4	tumor necrosis factor (ligand) superfamily, member 4	1		inflammatory response			IPI	PR:P47741 	J:87166 	
MGI:104511	Tnfsf4	tumor necrosis factor (ligand) superfamily, member 4	1		positive regulation of inflammatory response			ISO	P23510 	J:164563 	
MGI:104511	Tnfsf4	tumor necrosis factor (ligand) superfamily, member 4	1		regulation of inflammatory response			IDA		J:169800 	
MGI:1100089	Tnfsf11	tumor necrosis factor (ligand) superfamily, member 11	14		positive regulation of fever generation by positive regulation of prostaglandin secretion			IDA		J:155398 	
MGI:2673064	Tnfsf18	tumor necrosis factor (ligand) superfamily, member 18	1		positive regulation of inflammatory response	happens in colon		IMP		J:206613 	
MGI:1926194	Tnip1	TNFAIP3 interacting protein 1	11		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:1926194	Tnip1	TNFAIP3 interacting protein 1	11		positive regulation of inflammatory response			IMP		J:180054 	
MGI:1926194	Tnip1	TNFAIP3 interacting protein 1	11		regulation of inflammatory response			IEA	IPR033372 	J:72247 	
MGI:2386643	Tnip2	TNFAIP3 interacting protein 2	5		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:1891808	Tollip	toll interacting protein	7		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:96942	Tpsb2	tryptase beta 2	17		inflammatory response			TAS		J:72596 	
MGI:109200	Tradd	TNFRSF1A-associated via death domain	8		positive regulation of inflammatory response			ISO	Q15628 	J:164563 	
MGI:2143599	Traf3ip2	TRAF3 interacting protein 2	10		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:1930005	Trem1	triggering receptor expressed on myeloid cells 1	17		acute inflammatory response			IEA	IPR039141 	J:72247 	
MGI:1913150	Trem2	triggering receptor expressed on myeloid cells 2	17		neuroinflammatory response			IMP		J:264653 	
MGI:1913150	Trem2	triggering receptor expressed on myeloid cells 2	17		positive regulation of microglial cell activation			IBA	PTN001724592 	J:265628 	
MGI:1913150	Trem2	triggering receptor expressed on myeloid cells 2	17		positive regulation of microglial cell activation			IMP		J:215678 J:274782 	
MGI:1913150	Trem2	triggering receptor expressed on myeloid cells 2	17		positive regulation of microglial cell activation			ISO	Q9NZC2 	J:164563 	
MGI:1913150	Trem2	triggering receptor expressed on myeloid cells 2	17		positive regulation of neuroinflammatory response			IMP		J:274782 	
MGI:1328317	Trex1	three prime repair exonuclease 1	9		inflammatory response			IMP	MGI:3052754 	J:92264 J:243357 	
MGI:1328317	Trex1	three prime repair exonuclease 1	9		inflammatory response			IMP	MGI:5751220 	J:220965 	
MGI:1328317	Trex1	three prime repair exonuclease 1	9		inflammatory response to antigenic stimulus			IMP	MGI:3052754 	J:207137 	
MGI:1328317	Trex1	three prime repair exonuclease 1	9		regulation of inflammatory response			IGI	MGI:1859179 MGI:1919762 	J:239522 	
MGI:1914123	Tril	TLR4 interactor with leucine-rich repeats	6		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:3036269	Trim55	tripartite motif-containing 55	3		leukocyte migration involved in inflammatory response	is a part of inflammatory response,is a part of defense response to virus,happens in lung		IMP	MGI:3773035 	J:268979 	
MGI:1336991	Trp73	transformation related protein 73	4		inflammatory response			IMP	MGI:1859911 	J:60896 	
MGI:1341787	Trpv1	transient receptor potential cation channel, subfamily V, member 1	11		fever generation			IMP	MGI:1934023 	J:104828 	
MGI:1926945	Trpv4	transient receptor potential cation channel, subfamily V, member 4	5		positive regulation of inflammatory response	happens in adipose tissue,is upstream of positive regulation of macrophage chemotaxis		IMP		J:188264 	
MGI:1855696	Tslp	thymic stromal lymphopoietin	18		positive regulation of inflammatory response			ISO	Q969D9 	J:164563 	
MGI:1917997	Tspan2	tetraspanin 2	3		inflammatory response			IGI	MGI:97623 	J:201143 	
MGI:2147036	Ttbk1	tau tubulin kinase 1	17		positive regulation of microglial cell activation			ISO	Q5TCY1 	J:164563 	
MGI:3651956	Ttc39aos1	Ttc39a opposite strand RNA 1	4		inflammatory response			IMP		J:234649 	
MGI:1931086	Tusc2	tumor suppressor 2, mitochondrial calcium regulator	9		inflammatory response			IBA	PTN002693339 	J:265628 	
MGI:1931086	Tusc2	tumor suppressor 2, mitochondrial calcium regulator	9		inflammatory response			IMP	MGI:3706236 	J:187022 	
MGI:104294	Tyro3	TYRO3 protein tyrosine kinase 3	2		negative regulation of inflammatory response			IGI	Q00993 Q60805 	J:131447 	
MGI:1919815	Uaca	uveal autoantigen with coiled-coil domains and ankyrin repeats	9		negative regulation of inflammatory response	regulates a function/process that has the participant preputial gland of male		IMP	MGI:3043446 	J:89918 	
MGI:1921622	Ulk4	unc-51-like kinase 4	9		neuroinflammatory response	happens in corpus callosum		IMP	MGI:4362969 	J:250131 	
MGI:102674	Umod	uromodulin	7		inflammatory response			IMP		J:253623 	
MGI:1917700	Unc13d	unc-13 homolog D	11		granuloma formation	has the participant liver|has the participant spleen		IMP	MGI:3628822 	J:119974 	
MGI:1344364	Usp18	ubiquitin specific peptidase 18	6		regulation of inflammatory response			ISO	Q9UMW8 	J:164563 	
MGI:1096399	Vamp7	vesicle-associated membrane protein 7	X		positive regulation of histamine secretion by mast cell			ISO	P51809 	J:164563 	
MGI:1336882	Vamp8	vesicle-associated membrane protein 8	6		positive regulation of histamine secretion by mast cell			ISO	Q9BV40 	J:164563 	
MGI:108395	Vnn1	vanin 1	10		acute inflammatory response			IDA		J:88161 	
MGI:108395	Vnn1	vanin 1	10		chronic inflammatory response			IDA		J:88161 	
MGI:108395	Vnn1	vanin 1	10		inflammatory response			IMP		J:92268 	
MGI:1890467	Vps35	VPS35 retromer complex component	8		negative regulation of inflammatory response			ISO	Q96QK1 	J:164563 	
MGI:1915086	Wdr83	WD repeat domain containing 83	8		inflammatory response to wounding	happens in metanephros		IMP	MGI:4367006 	J:237546 	
MGI:1915086	Wdr83	WD repeat domain containing 83	8		inflammatory response to wounding			IMP	MGI:4367006 	J:271862 	
MGI:1915116	Wfdc1	WAP four-disulfide core domain 1	8		negative regulation of inflammatory response			IMP	MGI:5609943 	J:216357 	
MGI:98958	Wnt5a	wingless-type MMTV integration site family, member 5A	14		positive regulation of inflammatory response			ISO	P41221 	J:164563 	
MGI:104593	Xcl1	chemokine (C motif) ligand 1	1		inflammatory response			IBA	PTN000245709 	J:265628 	
MGI:104593	Xcl1	chemokine (C motif) ligand 1	1		regulation of inflammatory response			IC	GO:0090023 	J:172902 	
MGI:104593	Xcl1	chemokine (C motif) ligand 1	1		regulation of inflammatory response			ISO	P47992 	J:164563 	
MGI:109484	Ywhaz	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide	15		histamine secretion by mast cell			ISO	RGD:3980 	J:155856 	
MGI:1927449	Zbp1	Z-DNA binding protein 1	2		positive regulation of inflammatory response			IMP		J:242991 	
MGI:1927449	Zbp1	Z-DNA binding protein 1	2		regulation of inflammatory response			IMP		J:289451 	
MGI:2385891	Zc3h12a	zinc finger CCCH type containing 12A	4		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:2385891	Zc3h12a	zinc finger CCCH type containing 12A	4		negative regulation of cytokine production involved in inflammatory response			IDA		J:174994 	
MGI:99179	Zfp35	zinc finger protein 35	18		inflammatory response to antigenic stimulus			IMP	MGI:4398896 	J:153828 	
MGI:99180	Zfp36	zinc finger protein 36	7		negative regulation of inflammatory response	regulates a function/process that has the participant radio-carpal joint		IMP	MGI:2652418 	J:72219 	
MGI:99180	Zfp36	zinc finger protein 36	7		negative regulation of inflammatory response			IMP	MGI:2652418 	J:33986 	
MGI:99180	Zfp36	zinc finger protein 36	7		negative regulation of inflammatory response			IMP		J:179147 	
MGI:1916242	Zfp580	zinc finger protein 580	7		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:99215	Zp3	zona pellucida glycoprotein 3	5		positive regulation of inflammatory response			IDA		J:169876 	
MGI:99215	Zp3	zona pellucida glycoprotein 3	5		positive regulation of type IV hypersensitivity			IDA		J:169908 	

