MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:107936	Il18	interleukin 18	9		positive regulation of interferon-gamma production	regulates a function/process that happens in natural killer cell		IDA		J:75400 	
MGI:107936	Il18	interleukin 18	9		positive regulation of interferon-gamma production			IDA		J:98417 	
MGI:107936	Il18	interleukin 18	9		positive regulation of interferon-gamma production			IGI	MGI:96539 MGI:96540 	J:98417 	
MGI:107936	Il18	interleukin 18	9		positive regulation of interferon-gamma production			ISO	Q14116 	J:164563 	
MGI:107936	Il18	interleukin 18	9		positive regulation of interleukin-17 production			ISO	Q14116 	J:164563 	
MGI:107936	Il18	interleukin 18	9		positive regulation of interleukin-8 production			ISO	RGD:2889 	J:155856 	
MGI:107936	Il18	interleukin 18	9		positive regulation of T-helper 1 cell cytokine production			ISO	Q14116 	J:164563 	
MGI:107936	Il18	interleukin 18	9		positive regulation of tumor necrosis factor production			ISO	RGD:2889 	J:155856 	
MGI:105383	Il18r1	interleukin 18 receptor 1	1		positive regulation of interferon-gamma production			IBA	PTN000223779 	J:265628 	
MGI:105383	Il18r1	interleukin 18 receptor 1	1		positive regulation of interferon-gamma production	regulates a function/process that happens in T cell		IMP	MGI:2136765 	J:70298 	
MGI:105383	Il18r1	interleukin 18 receptor 1	1		positive regulation of interferon-gamma production			ISO	Q13478 	J:164563 	
MGI:105383	Il18r1	interleukin 18 receptor 1	1		positive regulation of T-helper 1 cell cytokine production			ISO	Q13478 	J:164563 	
MGI:2143266	Il20rb	interleukin 20 receptor beta	9		positive regulation of interleukin-10 production	regulates a function/process that happens in T cell		IMP	MGI:3830304 	J:143497 	
MGI:2143266	Il20rb	interleukin 20 receptor beta	9		positive regulation of interleukin-4 production	regulates a function/process that happens in T cell		IMP	MGI:3830304 	J:143497 	
MGI:1890474	Il21	interleukin 21	3		positive regulation of cytokine production			ISO	Q9HBE4 	J:164563 	
MGI:1890474	Il21	interleukin 21	3		positive regulation of interferon-gamma production	regulates a function/process that happens in bone marrow,regulates a function/process that happens in natural killer cell		IDA		J:88003 	
MGI:1890474	Il21	interleukin 21	3		positive regulation of interleukin-10 production	regulates a function/process that happens in bone marrow,regulates a function/process that happens in natural killer cell		IDA		J:88003 	
MGI:1890474	Il21	interleukin 21	3		positive regulation of interleukin-17 production			ISO	Q9HBE4 	J:164563 	
MGI:1890474	Il21	interleukin 21	3		positive regulation of natural killer cell cytokine production	regulates a function/process that happens in bone marrow,regulates a function/process that happens in natural killer cell		IDA		J:88003 	
MGI:1932410	Il23a	interleukin 23, alpha subunit p19	10		positive regulation of granulocyte macrophage colony-stimulating factor production			ISO	Q9NPF7 	J:164563 	
MGI:1932410	Il23a	interleukin 23, alpha subunit p19	10		positive regulation of interferon-gamma production			ISO	Q9NPF7 	J:164563 	
MGI:1932410	Il23a	interleukin 23, alpha subunit p19	10		positive regulation of interleukin-10 production			ISO	Q9NPF7 	J:164563 	
MGI:1932410	Il23a	interleukin 23, alpha subunit p19	10		positive regulation of interleukin-12 production			ISO	Q9NPF7 	J:164563 	
MGI:1932410	Il23a	interleukin 23, alpha subunit p19	10		positive regulation of interleukin-17 production			ISO	Q9NPF7 	J:164563 	
MGI:1932410	Il23a	interleukin 23, alpha subunit p19	10		positive regulation of tumor necrosis factor production			ISO	Q9NPF7 	J:164563 	
MGI:2181693	Il23r	interleukin 23 receptor	6		positive regulation of interferon-gamma production			ISO	Q5VWK5 	J:164563 	
MGI:2181693	Il23r	interleukin 23 receptor	6		positive regulation of interleukin-12 production			ISO	Q5VWK5 	J:164563 	
MGI:2384409	Il27	interleukin 27	7		positive regulation of interferon-gamma production			ISO	Q8NEV9 	J:164563 	
MGI:1355318	Il27ra	interleukin 27 receptor, alpha	8		positive regulation of interferon-gamma production			IMP	MGI:3525439 	J:65439 	
MGI:1924375	Il33	interleukin 33	19		positive regulation of chemokine production			IDA		J:157197 	
MGI:1924375	Il33	interleukin 33	19		positive regulation of chemokine production			ISO	O95760 	J:164563 	
MGI:1924375	Il33	interleukin 33	19		positive regulation of cytokine production			IBA	PTN000473807 	J:265628 	
MGI:1924375	Il33	interleukin 33	19		positive regulation of interleukin-13 production			IGI	P08226 	J:132106 	
MGI:1924375	Il33	interleukin 33	19		positive regulation of interleukin-4 production			IGI	P08226 	J:132106 	
MGI:1924375	Il33	interleukin 33	19		positive regulation of interleukin-5 production			IGI	P08226 	J:132106 	
MGI:1924375	Il33	interleukin 33	19		positive regulation of interleukin-6 production	is upstream of positive regulation of interleukin-6 production,happens in bone marrow macrophage		IDA		J:287042 	
MGI:1924375	Il33	interleukin 33	19		positive regulation of interleukin-6 production	happens in bone marrow macrophage		IDA		J:287042 	
MGI:1924375	Il33	interleukin 33	19		positive regulation of interleukin-6 production			IGI	P08226 	J:132106 	
MGI:1924375	Il33	interleukin 33	19		positive regulation of tumor necrosis factor production	is upstream of positive regulation of tumor necrosis factor production,happens in bone marrow macrophage		IDA		J:287042 	
MGI:1924375	Il33	interleukin 33	19		positive regulation of tumor necrosis factor production	happens in bone marrow macrophage		IDA		J:287042 	
MGI:1859324	Il36a	interleukin 36A	2		positive regulation of cytokine production	regulates a function/process that happens in bone marrow,regulates a function/process that happens in dendritic cell		IDA		J:178804 	
MGI:1859324	Il36a	interleukin 36A	2		positive regulation of interleukin-6 production	regulates a function/process that happens in bone marrow,regulates a function/process that happens in dendritic cell		IGI	MGI:1913107 	J:178804 	
MGI:1916927	Il36b	interleukin 36B	2		positive regulation of cytokine production	regulates a function/process that happens in bone marrow,regulates a function/process that happens in dendritic cell		IDA		J:178804 	
MGI:1916927	Il36b	interleukin 36B	2		positive regulation of interleukin-6 production	regulates a function/process that happens in bone marrow,regulates a function/process that happens in dendritic cell		IGI	MGI:1913107 	J:178804 	
MGI:2449929	Il36g	interleukin 36G	2		positive regulation of cytokine production	regulates a function/process that happens in bone marrow,regulates a function/process that happens in dendritic cell		IDA		J:178804 	
MGI:2449929	Il36g	interleukin 36G	2		positive regulation of interleukin-6 production	regulates a function/process that happens in bone marrow,regulates a function/process that happens in dendritic cell		IGI	MGI:1913107 	J:178804 	
MGI:1921579	Inava	innate immunity activator	1		positive regulation of interleukin-1 beta production			ISO	Q3KP66 	J:164563 	
MGI:1921579	Inava	innate immunity activator	1		positive regulation of interleukin-10 production			ISO	Q3KP66 	J:164563 	
MGI:1921579	Inava	innate immunity activator	1		positive regulation of interleukin-6 production			ISO	Q3KP66 	J:164563 	
MGI:96573	Ins2	insulin II	7		positive regulation of cytokine production			ISO	P01308 	J:164563 	
MGI:107420	Irak1	interleukin-1 receptor-associated kinase 1	X		positive regulation of type I interferon production			ISO	P51617 	J:164563 	
MGI:96590	Irf1	interferon regulatory factor 1	11		positive regulation of interferon-beta production			ISO	P10914 	J:164563 	
MGI:96590	Irf1	interferon regulatory factor 1	11		positive regulation of interleukin-12 production			IDA		J:86244 	
MGI:96590	Irf1	interferon regulatory factor 1	11		positive regulation of interleukin-12 production			IMP	MGI:1857205 	J:86244 	
MGI:96590	Irf1	interferon regulatory factor 1	11		positive regulation of type I interferon production			IMP		J:115304 	
MGI:1859179	Irf3	interferon regulatory factor 3	7		positive regulation of cytokine production			ISO	RGD:1549774 	J:155856 	
MGI:1859179	Irf3	interferon regulatory factor 3	7		positive regulation of interferon-alpha production			IMP		J:153410 	
MGI:1859179	Irf3	interferon regulatory factor 3	7		positive regulation of interferon-beta production			IMP		J:153410 	
MGI:1859179	Irf3	interferon regulatory factor 3	7		positive regulation of interferon-beta production			TAS		J:184127 	
MGI:1859179	Irf3	interferon regulatory factor 3	7		positive regulation of type I interferon production			ISO	Q14653 	J:164563 	
MGI:1096873	Irf4	interferon regulatory factor 4	13		positive regulation of interleukin-10 production			ISO	Q15306 	J:164563 	
MGI:1096873	Irf4	interferon regulatory factor 4	13		positive regulation of interleukin-13 production			ISO	Q15306 	J:164563 	
MGI:1096873	Irf4	interferon regulatory factor 4	13		positive regulation of interleukin-2 production			ISO	Q15306 	J:164563 	
MGI:1096873	Irf4	interferon regulatory factor 4	13		positive regulation of interleukin-4 production			ISO	Q15306 	J:164563 	
MGI:1350924	Irf5	interferon regulatory factor 5	6		positive regulation of type I interferon production			ISO	Q13568 	J:164563 	
MGI:1859212	Irf7	interferon regulatory factor 7	7		positive regulation of interferon-alpha production			ISO	Q92985 	J:164563 	
MGI:1859212	Irf7	interferon regulatory factor 7	7		positive regulation of interferon-alpha production			TAS		J:184127 	
MGI:1859212	Irf7	interferon regulatory factor 7	7		positive regulation of interferon-beta production			ISO	Q92985 	J:164563 	
MGI:1859212	Irf7	interferon regulatory factor 7	7		positive regulation of interferon-beta production			TAS		J:184127 	
MGI:1859212	Irf7	interferon regulatory factor 7	7		positive regulation of type I interferon production			IGI	MGI:1928368 	J:205872 	
MGI:96395	Irf8	interferon regulatory factor 8	8		positive regulation of interferon-gamma production	regulates a function/process that happens in serum		IMP	MGI:1926332 	J:111178 	
MGI:96395	Irf8	interferon regulatory factor 8	8		positive regulation of interleukin-12 production	regulates a function/process that happens in serum		IMP	MGI:1926332 	J:111178 	
MGI:101791	Isl1	ISL1 transcription factor, LIM/homeodomain	13		positive regulation of granulocyte colony-stimulating factor production			IDA		J:187645 	
MGI:101791	Isl1	ISL1 transcription factor, LIM/homeodomain	13		positive regulation of granulocyte macrophage colony-stimulating factor production			IDA		J:187645 	
MGI:101791	Isl1	ISL1 transcription factor, LIM/homeodomain	13		positive regulation of interferon-gamma production			IDA		J:187645 	
MGI:101791	Isl1	ISL1 transcription factor, LIM/homeodomain	13		positive regulation of interleukin-1 alpha production			IDA		J:187645 	
MGI:101791	Isl1	ISL1 transcription factor, LIM/homeodomain	13		positive regulation of interleukin-1 beta production			IDA		J:187645 	
MGI:101791	Isl1	ISL1 transcription factor, LIM/homeodomain	13		positive regulation of interleukin-12 production			IDA		J:187645 	
MGI:101791	Isl1	ISL1 transcription factor, LIM/homeodomain	13		positive regulation of interleukin-6 production			IDA		J:187645 	
MGI:101791	Isl1	ISL1 transcription factor, LIM/homeodomain	13		positive regulation of macrophage colony-stimulating factor production			IDA		J:187645 	
MGI:101791	Isl1	ISL1 transcription factor, LIM/homeodomain	13		positive regulation of tumor necrosis factor production			IDA		J:187645 	
MGI:101791	Isl1	ISL1 transcription factor, LIM/homeodomain	13		positive regulation of vascular endothelial growth factor production			IDA		J:187645 	
MGI:96629	Jak2	Janus kinase 2	19		positive regulation of interleukin-1 beta production	regulates a function/process that happens in microglial cell,happens in microglial cell		IGI	P01580 	J:232260 	
MGI:96629	Jak2	Janus kinase 2	19		positive regulation of interleukin-1 beta production			ISO	RGD:2939 	J:155856 	
MGI:96629	Jak2	Janus kinase 2	19		positive regulation of tumor necrosis factor production			IDA		J:172891 	
MGI:96629	Jak2	Janus kinase 2	19		positive regulation of tumor necrosis factor production	regulates a function/process that happens in microglial cell,happens in microglial cell		IGI	P01580 	J:232260 	
MGI:2662547	Klre1	killer cell lectin-like receptor family E member 1	6		positive regulation of interferon-gamma production	regulates a function/process that happens in natural killer cell		IDA		J:87433 	
MGI:2685002	Klrh1	killer cell lectin-like receptor subfamily H, member 1	6		positive regulation of cytokine production involved in inflammatory response			IBA	PTN000514167 	J:265628 	
MGI:1196250	Klrk1	killer cell lectin-like receptor subfamily K, member 1	6		positive regulation of interferon-gamma production	regulates a function/process that happens in natural killer cell		IDA		J:82077 	
MGI:1100836	Kpna6	karyopherin (importin) alpha 6	4		positive regulation of cytokine production involved in inflammatory response	happens in lung		IMP	MGI:3856636 	J:241220 	
MGI:1915826	Lamtor5	late endosomal/lysosomal adaptor, MAPK and MTOR activator 5	3		positive regulation of interleukin-8 production			ISO	O43504 	J:164563 	
MGI:108046	Laptm5	lysosomal-associated protein transmembrane 5	4		positive regulation of cytokine production involved in immune response	happens at the same time as toll-like receptor 4 signaling pathway,happens in macrophage		IMP		J:286941 	
MGI:108046	Laptm5	lysosomal-associated protein transmembrane 5	4		positive regulation of interleukin-12 production	happens at the same time as toll-like receptor 4 signaling pathway,happens in macrophage		IMP		J:286941 	
MGI:108046	Laptm5	lysosomal-associated protein transmembrane 5	4		positive regulation of interleukin-6 production	happens at the same time as toll-like receptor 4 signaling pathway,happens in macrophage		IMP		J:286941 	
MGI:108046	Laptm5	lysosomal-associated protein transmembrane 5	4		positive regulation of macrophage cytokine production	happens at the same time as toll-like receptor 4 signaling pathway,happens in macrophage		IMP		J:286941 	
MGI:1098776	Lbp	lipopolysaccharide binding protein	2		positive regulation of chemokine production	regulates a function/process that has the participant Cxcl1|regulates a function/process that has the participant Cxcl2		IMP	MGI:1857975 	J:123792 	
MGI:1098776	Lbp	lipopolysaccharide binding protein	2		positive regulation of interleukin-6 production			ISO	P18428 	J:164563 	
MGI:1098776	Lbp	lipopolysaccharide binding protein	2		positive regulation of interleukin-8 production			ISO	P18428 	J:164563 	
MGI:1098776	Lbp	lipopolysaccharide binding protein	2		positive regulation of tumor necrosis factor production			IDA		J:139341 	
MGI:1098776	Lbp	lipopolysaccharide binding protein	2		positive regulation of tumor necrosis factor production	regulates a function/process that happens in spleen		IMP	MGI:1857975 	J:123792 	
MGI:1098776	Lbp	lipopolysaccharide binding protein	2		positive regulation of tumor necrosis factor production			IMP		J:43514 J:222669 	
MGI:1098776	Lbp	lipopolysaccharide binding protein	2		positive regulation of tumor necrosis factor production			ISO	P18428 	J:73065 	
