NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_STEROL_BIOSYNTHETIC_PROCESS	63	60		
GOBP_GLYCOSIDE_METABOLIC_PROCESS	18	16		
GOBP_GLYCOSIDE_CATABOLIC_PROCESS	8		Rejected!	
GOBP_SNRNA_PROCESSING	25	25		
GOBP_SYNAPTIC_VESICLE_COATING	5		Rejected!	
GOBP_SYNAPTIC_VESICLE_BUDDING_FROM_PRESYNAPTIC_ENDOCYTIC_ZONE_MEMBRANE	10		Rejected!	
GOBP_SYNAPTIC_VESICLE_MATURATION	12		Rejected!	
GOBP_SYNAPTIC_VESICLE_UNCOATING	6		Rejected!	
GOBP_VESICLE_MEDIATED_TRANSPORT	1677		Rejected!	
GOBP_ENDOSOMAL_TRANSPORT	234	232		
GOBP_AXON_CHOICE_POINT_RECOGNITION	7		Rejected!	
GOBP_AXON_MIDLINE_CHOICE_POINT_RECOGNITION	5		Rejected!	
GOBP_REGULATION_OF_STRIATED_MUSCLE_TISSUE_DEVELOPMENT	23	23		
GOBP_IRON_SULFUR_CLUSTER_ASSEMBLY	26	25		
GOBP_TELOMERE_CAPPING	39	39		
GOBP_MACROAUTOPHAGY	249	247		
GOBP_LYSOSOMAL_MICROAUTOPHAGY	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MACROAUTOPHAGY	77	76		
GOBP_AUTOPHAGOSOME_MEMBRANE_DOCKING	6		Rejected!	
GOBP_REGULATION_OF_MACROAUTOPHAGY	117	116		
GOBP_NEGATIVE_REGULATION_OF_MACROAUTOPHAGY	32	32		
GOBP_ATTACHMENT_OF_GPI_ANCHOR_TO_PROTEIN	5		Rejected!	
GOBP_GAP_JUNCTION_ASSEMBLY	16	16		
GOBP_O_GLYCAN_PROCESSING	9		Rejected!	
GOBP_PHOSPHORYLATION	1881		Rejected!	
GOBP_DEPHOSPHORYLATION	351	344		
GOBP_FEMALE_MEIOSIS_CHROMOSOME_SEGREGATION	8		Rejected!	
GOBP_NEURON_REMODELING	17	17		
GOBP_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM	188	184		
GOBP_CALCIUM_INDEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	8		Rejected!	
GOBP_CALCIUM_DEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	34	34		
GOBP_DENDRITE_DEVELOPMENT	314	314		
GOBP_POST_TRANSCRIPTIONAL_GENE_SILENCING	148	125		
GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNOGLOBULINS	75	74		
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I	8		Rejected!	
GOBP_CYTOSOLIC_TRANSPORT	160	157		
GOBP_PROTEIN_PROCESSING	284	264		
GOBP_PEPTIDE_HORMONE_PROCESSING	20	19		
GOBP_PROTEIN_AUTOPROCESSING	37	29		
GOBP_BASE_CONVERSION_OR_SUBSTITUTION_EDITING	13		Rejected!	
GOBP_CYTIDINE_TO_URIDINE_EDITING	6		Rejected!	
GOBP_MRNA_MODIFICATION	30	30		
GOBP_PROTEIN_IMPORT_INTO_PEROXISOME_MATRIX	12		Rejected!	
GOBP_PEROXISOME_FISSION	9		Rejected!	
GOBP_HISTONE_MODIFICATION	481	468		
GOBP_HISTONE_METHYLATION	176	167		
GOBP_HISTONE_UBIQUITINATION	55	54		
GOBP_HISTONE_DEACETYLATION	100	98		
GOBP_HISTONE_DEUBIQUITINATION	45	45		
GOBP_RAC_PROTEIN_SIGNAL_TRANSDUCTION	49	48		
GOBP_PROTEIN_SUMOYLATION	45	42		
GOBP_PROTEIN_DESUMOYLATION	13		Rejected!	
GOBP_POLY_A_PLUS_MRNA_EXPORT_FROM_NUCLEUS	22	22		
GOBP_CYTOCHROME_COMPLEX_ASSEMBLY	34	32		
GOBP_PROTEIN_NITROSYLATION	17	16		
GOBP_PROTEIN_IMPORT	10		Rejected!	
GOBP_RESPIRATORY_CHAIN_COMPLEX_III_ASSEMBLY	8		Rejected!	
GOBP_RESPONSE_TO_INSECTICIDE	5		Rejected!	
GOBP_PLASMA_MEMBRANE_PHOSPHOLIPID_SCRAMBLING	22	22		
GOBP_STEM_CELL_DIVISION	45	45		
GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS	72	72		
GOBP_REGULATION_OF_EXOCYTOSIS	252	248		
GOBP_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS	47	47		
GOBP_PEPTIDYL_DIPHTHAMIDE_BIOSYNTHETIC_PROCESS_FROM_PEPTIDYL_HISTIDINE	6		Rejected!	
GOBP_PEPTIDYL_LYSINE_HYDROXYLATION	9		Rejected!	
GOBP_N_TERMINAL_PEPTIDYL_METHIONINE_ACETYLATION	7		Rejected!	
GOBP_PEPTIDYL_LYSINE_N6_ACETYLATION	8		Rejected!	
GOBP_PEPTIDYL_LYSINE_METHYLATION	151	144		
GOBP_PEPTIDYL_LYSINE_TRIMETHYLATION	58	57		
GOBP_PEPTIDYL_LYSINE_MONOMETHYLATION	11		Rejected!	
GOBP_PEPTIDYL_LYSINE_DIMETHYLATION	26	26		
GOBP_PEPTIDYL_LYSINE_OXIDATION	5		Rejected!	
GOBP_PROTEIN_POLYGLUTAMYLATION	13		Rejected!	
GOBP_PEPTIDYL_ARGININE_ADP_RIBOSYLATION	6		Rejected!	
GOBP_PROTEIN_HYDROXYLATION	28	26		
GOBP_PEPTIDE_CROSS_LINKING	42	36		
GOBP_PROTEIN_OXIDATION	13		Rejected!	
GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION	1222		Rejected!	
GOBP_PEPTIDYL_ARGININE_MODIFICATION	26	25		
GOBP_PEPTIDYL_ASPARAGINE_MODIFICATION	18	18		
GOBP_PEPTIDYL_CYSTEINE_MODIFICATION	50	48		
GOBP_PEPTIDYL_GLUTAMIC_ACID_MODIFICATION	27	27		
GOBP_PEPTIDYL_HISTIDINE_MODIFICATION	9		Rejected!	
GOBP_PEPTIDYL_LYSINE_MODIFICATION	411	397		
GOBP_PEPTIDYL_METHIONINE_MODIFICATION	11		Rejected!	
GOBP_PEPTIDYL_PROLINE_MODIFICATION	39	37		
GOBP_PEPTIDYL_SERINE_MODIFICATION	354	335		
GOBP_PEPTIDYL_THREONINE_MODIFICATION	123	123		
GOBP_PEPTIDYL_TYROSINE_MODIFICATION	319	311		
GOBP_PEPTIDYL_ARGININE_METHYLATION	17	17		
GOBP_PEPTIDYL_L_CYSTEINE_S_PALMITOYLATION	24	23		
GOBP_PROTEIN_O_LINKED_GLYCOSYLATION_VIA_SERINE	9		Rejected!	
GOBP_PROTEIN_O_LINKED_GLYCOSYLATION_VIA_THREONINE	8		Rejected!	
GOBP_PROTEIN_GERANYLGERANYLATION	8		Rejected!	
GOBP_PROTEIN_PALMITOYLATION	33	32		
GOBP_PEPTIDYL_GLUTAMINE_METHYLATION	6		Rejected!	
GOBP_PEPTIDYL_LYSINE_ACETYLATION	205	204		
GOBP_PEPTIDYL_PROLINE_HYDROXYLATION_TO_4_HYDROXY_L_PROLINE	11		Rejected!	
GOBP_C_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION	14		Rejected!	
GOBP_ETHER_METABOLIC_PROCESS	25	24		
GOBP_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS	127	122		
GOBP_VIRAL_LIFE_CYCLE	261	248		
GOBP_VIRION_ASSEMBLY	27	27		
GOBP_VIRAL_RELEASE_FROM_HOST_CELL	23	23		
GOBP_VIRAL_GENOME_REPLICATION	130	128		
GOBP_VIRAL_GENE_EXPRESSION	73	73		
GOBP_VIRAL_TRANSLATION	19	19		
GOBP_VIRAL_TRANSCRIPTION	52	52		
GOBP_REPRODUCTIVE_BEHAVIOR	67	63		
GOBP_NONRIBOSOMAL_PEPTIDE_BIOSYNTHETIC_PROCESS	16	16		
GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS	388	383		
GOBP_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	105	103		
GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS	117	116		
GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	420	394		
GOBP_TRANSMISSION_OF_NERVE_IMPULSE	99	99		
GOBP_NEURONAL_ACTION_POTENTIAL_PROPAGATION	11		Rejected!	
GOBP_NEURONAL_ACTION_POTENTIAL	55	55		
GOBP_REGULATION_OF_VASOCONSTRICTION	86	86		
GOBP_PROPRIOCEPTION	5		Rejected!	
GOBP_SENSORY_PERCEPTION_OF_PAIN	150	145		
GOBP_RESPONSE_TO_PHEROMONE	107	22		
GOBP_METHYLGLYOXAL_CATABOLIC_PROCESS_TO_D_LACTATE_VIA_S_LACTOYL_GLUTATHIONE	5		Rejected!	
GOBP_LACTATE_BIOSYNTHETIC_PROCESS	6		Rejected!	
GOBP_N_ACETYLNEURAMINATE_CATABOLIC_PROCESS	6		Rejected!	
GOBP_PENTOSE_METABOLIC_PROCESS	13		Rejected!	
GOBP_PHENOL_CONTAINING_COMPOUND_CATABOLIC_PROCESS	10		Rejected!	
GOBP_DOLICHOL_METABOLIC_PROCESS	5		Rejected!	
GOBP_NICOTINAMIDE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	16	16		
GOBP_PYRIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	19	19		
GOBP_PYRIDINE_NUCLEOTIDE_CATABOLIC_PROCESS	7		Rejected!	
GOBP_FATTY_ACID_ELONGATION_SATURATED_FATTY_ACID	7		Rejected!	
GOBP_ARACHIDONIC_ACID_METABOLIC_PROCESS	78	57		
GOBP_LEUKOTRIENE_BIOSYNTHETIC_PROCESS	12		Rejected!	
GOBP_LIPOXYGENASE_PATHWAY	11		Rejected!	
GOBP_EPOXYGENASE_P450_PATHWAY	36	23		
GOBP_GALACTOLIPID_METABOLIC_PROCESS	9		Rejected!	
GOBP_GLYCOLIPID_CATABOLIC_PROCESS	16	16		
GOBP_GALACTOSE_CATABOLIC_PROCESS	5		Rejected!	
GOBP_ALDITOL_METABOLIC_PROCESS	24	23		
GOBP_ALDITOL_BIOSYNTHETIC_PROCESS	6		Rejected!	
GOBP_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS	40	40		
GOBP_TRIGLYCERIDE_CATABOLIC_PROCESS	32	31		
GOBP_TRYPTOPHAN_CATABOLIC_PROCESS_TO_KYNURENINE	5		Rejected!	
GOBP_L_METHIONINE_SALVAGE_FROM_METHYLTHIOADENOSINE	5		Rejected!	
GOBP_PEPTIDYL_PROLINE_HYDROXYLATION	14		Rejected!	
GOBP_OXALATE_TRANSPORT	5		Rejected!	
GOBP_PROPIONATE_METABOLIC_PROCESS	5		Rejected!	
GOBP_CATECHOL_CONTAINING_COMPOUND_CATABOLIC_PROCESS	7		Rejected!	
GOBP_SHORT_CHAIN_FATTY_ACID_CATABOLIC_PROCESS	6		Rejected!	
GOBP_UREA_METABOLIC_PROCESS	11		Rejected!	
GOBP_ORGANOPHOSPHATE_METABOLIC_PROCESS	976		Rejected!	
GOBP_AEROBIC_ELECTRON_TRANSPORT_CHAIN	57	48		
GOBP_GDP_MANNOSE_METABOLIC_PROCESS	8		Rejected!	
GOBP_NAD_METABOLIC_PROCESS	8		Rejected!	
GOBP_GLYCERALDEHYDE_3_PHOSPHATE_METABOLIC_PROCESS	6		Rejected!	
GOBP_ALKANESULFONATE_METABOLIC_PROCESS	7		Rejected!	
GOBP_CHOLINE_METABOLIC_PROCESS	6		Rejected!	
GOBP_CALCIUM_MEDIATED_SIGNALING	194	192		
GOBP_B_CELL_MEDIATED_IMMUNITY	282	151		
GOBP_CELLULAR_HOMEOSTASIS	793		Rejected!	
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE	159	112		
GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE	88	54		
GOBP_ANTIFUNGAL_HUMORAL_RESPONSE	15		Rejected!	
GOBP_NITROGEN_UTILIZATION	6		Rejected!	
GOBP_REGULATION_OF_ISOPRENOID_METABOLIC_PROCESS	9		Rejected!	
GOBP_SECONDARY_METABOLIC_PROCESS	64	58		
GOBP_POLYOL_METABOLIC_PROCESS	118	114		
GOBP_ONE_CARBON_COMPOUND_TRANSPORT	18	18		
GOBP_PEPTIDE_CROSS_LINKING_VIA_CHONDROITIN_4_SULFATE_GLYCOSAMINOGLYCAN	8		Rejected!	
GOBP_QUINOLINATE_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_CYTOLYSIS	23	18		
GOBP_L_ASCORBIC_ACID_METABOLIC_PROCESS	7		Rejected!	
GOBP_PYRIMIDINE_NUCLEOBASE_BIOSYNTHETIC_PROCESS	8		Rejected!	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION	125	120		
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN	41	38		
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN	40	40		
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II	20	20		
GOBP_AXONAL_TRANSPORT_OF_MITOCHONDRION	17	17		
GOBP_LIPID_STORAGE	90	88		
GOBP_SECOND_MESSENGER_MEDIATED_SIGNALING	307	299		
GOBP_CAMP_MEDIATED_SIGNALING	68	65		
GOBP_CGMP_MEDIATED_SIGNALING	37	36		
GOBP_CYCLIC_NUCLEOTIDE_MEDIATED_SIGNALING	99	95		
GOBP_SEXUAL_REPRODUCTION	947		Rejected!	
GOBP_TRANSLESION_SYNTHESIS	21	21		
GOBP_HEMOGLOBIN_METABOLIC_PROCESS	23	23		
GOBP_SPINAL_CORD_DEVELOPMENT	103	97		
GOBP_SPINAL_CORD_PATTERNING	23	23		
GOBP_VENTRAL_SPINAL_CORD_INTERNEURON_DIFFERENTIATION	14		Rejected!	
GOBP_CELL_DIFFERENTIATION_IN_SPINAL_CORD	60	55		
GOBP_DORSAL_SPINAL_CORD_DEVELOPMENT	20	19		
GOBP_VENTRAL_SPINAL_CORD_DEVELOPMENT	56	51		
GOBP_SPINAL_CORD_MOTOR_NEURON_CELL_FATE_SPECIFICATION	10		Rejected!	
GOBP_SPINAL_CORD_MOTOR_NEURON_DIFFERENTIATION	40	35		
GOBP_SOMATIC_MOTOR_NEURON_DIFFERENTIATION	5		Rejected!	
GOBP_SPINAL_CORD_ASSOCIATION_NEURON_DIFFERENTIATION	13		Rejected!	
GOBP_SPINAL_CORD_OLIGODENDROCYTE_CELL_DIFFERENTIATION	5		Rejected!	
GOBP_NEURAL_TUBE_PATTERNING	51	50		
GOBP_CELL_DIFFERENTIATION_IN_HINDBRAIN	31	31		
GOBP_CELL_PROLIFERATION_IN_HINDBRAIN	20	20		
GOBP_CELL_MIGRATION_IN_HINDBRAIN	23	23		
GOBP_DIENCEPHALON_DEVELOPMENT	72	70		
GOBP_TELENCEPHALON_DEVELOPMENT	267	263		
GOBP_CORPUS_CALLOSUM_MORPHOGENESIS	8		Rejected!	
GOBP_DENTATE_GYRUS_DEVELOPMENT	19	19		
GOBP_PALLIUM_DEVELOPMENT	166	164		
GOBP_SUBPALLIUM_DEVELOPMENT	25	25		
GOBP_CRANIAL_NERVE_DEVELOPMENT	54	51		
GOBP_RHOMBOMERE_DEVELOPMENT	9		Rejected!	
GOBP_PONS_DEVELOPMENT	15		Rejected!	
GOBP_MEDULLA_OBLONGATA_DEVELOPMENT	5		Rejected!	
GOBP_OLFACTORY_NERVE_DEVELOPMENT	5		Rejected!	
GOBP_OPTIC_NERVE_DEVELOPMENT	13		Rejected!	
GOBP_OCULOMOTOR_NERVE_DEVELOPMENT	5		Rejected!	
GOBP_TRIGEMINAL_NERVE_DEVELOPMENT	11		Rejected!	
GOBP_VESTIBULOCOCHLEAR_NERVE_DEVELOPMENT	9		Rejected!	
GOBP_GLOSSOPHARYNGEAL_NERVE_DEVELOPMENT	5		Rejected!	
GOBP_HINDBRAIN_MORPHOGENESIS	61	61		
GOBP_HINDBRAIN_MATURATION	7		Rejected!	
GOBP_VENTRICULAR_SYSTEM_DEVELOPMENT	37	36		
GOBP_CRANIAL_NERVE_MORPHOGENESIS	30	27		
GOBP_CRANIAL_NERVE_FORMATION	8		Rejected!	
GOBP_CRANIAL_NERVE_STRUCTURAL_ORGANIZATION	13		Rejected!	
GOBP_FACIAL_NERVE_MORPHOGENESIS	12		Rejected!	
GOBP_FACIAL_NERVE_STRUCTURAL_ORGANIZATION	10		Rejected!	
GOBP_CENTRAL_NERVOUS_SYSTEM_MATURATION	9		Rejected!	
GOBP_OPTIC_NERVE_MORPHOGENESIS	6		Rejected!	
GOBP_TRIGEMINAL_NERVE_MORPHOGENESIS	5		Rejected!	
GOBP_VESTIBULOCOCHLEAR_NERVE_MORPHOGENESIS	6		Rejected!	
GOBP_LATERAL_VENTRICLE_DEVELOPMENT	13		Rejected!	
GOBP_NERVE_DEVELOPMENT	88	84		
GOBP_THIRD_VENTRICLE_DEVELOPMENT	5		Rejected!	
GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT	39	39		
GOBP_CEREBELLAR_GRANULAR_LAYER_DEVELOPMENT	16	16		
GOBP_CEREBELLAR_GRANULAR_LAYER_MORPHOGENESIS	12		Rejected!	
GOBP_CEREBELLAR_GRANULAR_LAYER_FORMATION	10		Rejected!	
GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_MORPHOGENESIS	25	25		
GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_FORMATION	20	20		
GOBP_CEREBELLAR_CORTEX_DEVELOPMENT	68	68		
GOBP_CEREBELLAR_CORTEX_MORPHOGENESIS	46	46		
GOBP_CEREBELLAR_CORTEX_FORMATION	33	33		
GOBP_DEVELOPMENTAL_MATURATION	355	341		
GOBP_STRIATUM_DEVELOPMENT	19	19		
GOBP_LIMBIC_SYSTEM_DEVELOPMENT	106	104		
GOBP_AMYGDALA_DEVELOPMENT	6		Rejected!	
GOBP_HIPPOCAMPUS_DEVELOPMENT	78	77		
GOBP_OLIGODENDROCYTE_CELL_FATE_SPECIFICATION	5		Rejected!	
GOBP_GLIAL_CELL_FATE_SPECIFICATION	6		Rejected!	
GOBP_GLIAL_CELL_FATE_COMMITMENT	15		Rejected!	
GOBP_GLIAL_CELL_DEVELOPMENT	122	120		
GOBP_BRANCHIOMOTOR_NEURON_AXON_GUIDANCE	6		Rejected!	
GOBP_THALAMUS_DEVELOPMENT	13		Rejected!	
GOBP_CEREBRAL_CORTEX_CELL_MIGRATION	54	54		
GOBP_CEREBRAL_CORTEX_REGIONALIZATION	9		Rejected!	
GOBP_FOREBRAIN_DORSAL_VENTRAL_PATTERN_FORMATION	7		Rejected!	
GOBP_CEREBRAL_CORTEX_RADIALLY_ORIENTED_CELL_MIGRATION	40	40		
GOBP_CEREBRAL_CORTEX_TANGENTIAL_MIGRATION	7		Rejected!	
GOBP_CELL_MOTILITY_INVOLVED_IN_CEREBRAL_CORTEX_RADIAL_GLIA_GUIDED_MIGRATION	7		Rejected!	
GOBP_LAYER_FORMATION_IN_CEREBRAL_CORTEX	16	16		
GOBP_SUBSTRATE_INDEPENDENT_TELENCEPHALIC_TANGENTIAL_MIGRATION	10		Rejected!	
GOBP_CELL_PROLIFERATION_IN_FOREBRAIN	35	35		
GOBP_CEREBRAL_CORTEX_GABAERGIC_INTERNEURON_MIGRATION	6		Rejected!	
GOBP_HYPOTHALAMUS_DEVELOPMENT	21	20		
GOBP_HYPOTHALAMUS_CELL_MIGRATION	6		Rejected!	
GOBP_PYRAMIDAL_NEURON_DIFFERENTIATION	16	16		
GOBP_PYRAMIDAL_NEURON_DEVELOPMENT	13		Rejected!	
GOBP_FOREBRAIN_RADIAL_GLIAL_CELL_DIFFERENTIATION	8		Rejected!	
GOBP_FOREBRAIN_VENTRICULAR_ZONE_PROGENITOR_CELL_DIVISION	6		Rejected!	
GOBP_FOREBRAIN_REGIONALIZATION	27	27		
GOBP_FOREBRAIN_GENERATION_OF_NEURONS	62	62		
GOBP_FOREBRAIN_NEUROBLAST_DIVISION	7		Rejected!	
GOBP_FOREBRAIN_NEURON_FATE_COMMITMENT	9		Rejected!	
GOBP_FOREBRAIN_NEURON_DIFFERENTIATION	51	51		
GOBP_FOREBRAIN_NEURON_DEVELOPMENT	28	28		
GOBP_FOREBRAIN_CELL_MIGRATION	72	72		
GOBP_HYPOTHALAMUS_GONADOTROPHIN_RELEASING_HORMONE_NEURON_DIFFERENTIATION	6		Rejected!	
GOBP_OLFACTORY_BULB_INTERNEURON_DIFFERENTIATION	24	22		
GOBP_OLFACTORY_BULB_INTERNEURON_DEVELOPMENT	9		Rejected!	
GOBP_CEREBRAL_CORTEX_GABAERGIC_INTERNEURON_DIFFERENTIATION	11		Rejected!	
GOBP_CEREBRAL_CORTEX_GABAERGIC_INTERNEURON_DEVELOPMENT	8		Rejected!	
GOBP_CEREBRAL_CORTEX_NEURON_DIFFERENTIATION	29	29		
GOBP_COMMITMENT_OF_NEURONAL_CELL_TO_SPECIFIC_NEURON_TYPE_IN_FOREBRAIN	6		Rejected!	
GOBP_ROSTROCAUDAL_NEURAL_TUBE_PATTERNING	14		Rejected!	
GOBP_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING	33	32		
GOBP_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_VENTRAL_SPINAL_CORD_PATTERNING	7		Rejected!	
GOBP_NEURAL_TUBE_DEVELOPMENT	200	199		
GOBP_HINDBRAIN_RADIAL_GLIA_GUIDED_CELL_MIGRATION	15	15		
GOBP_HINDBRAIN_TANGENTIAL_CELL_MIGRATION	5		Rejected!	
GOBP_REGULATION_OF_CEREBELLAR_GRANULE_CELL_PRECURSOR_PROLIFERATION	14		Rejected!	
GOBP_CEREBELLAR_PURKINJE_CELL_GRANULE_CELL_PRECURSOR_CELL_SIGNALING_INVOLVED_IN_REGULATION_OF_GRANULE_CELL_PRECURSOR_CELL_PROLIFERATION	7		Rejected!	
GOBP_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_REGULATION_OF_CEREBELLAR_GRANULE_CELL_PRECURSOR_CELL_PROLIFERATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CEREBELLAR_GRANULE_CELL_PRECURSOR_PROLIFERATION	11		Rejected!	
GOBP_RADIAL_GLIA_GUIDED_MIGRATION_OF_PURKINJE_CELL	7		Rejected!	
GOBP_FORMATION_OF_RADIAL_GLIAL_SCAFFOLDS	5		Rejected!	
GOBP_CENTRAL_NERVOUS_SYSTEM_PROJECTION_NEURON_AXONOGENESIS	33	33		
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	210	204		
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT	97	96		
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS	46	46		
GOBP_CORTICOSPINAL_TRACT_MORPHOGENESIS	10		Rejected!	
GOBP_ANTERIOR_COMMISSURE_MORPHOGENESIS	8		Rejected!	
GOBP_TELENCEPHALON_REGIONALIZATION	16	16		
GOBP_HYPOTHALAMUS_CELL_DIFFERENTIATION	10		Rejected!	
GOBP_PITUITARY_GLAND_DEVELOPMENT	39	38		
GOBP_ADENOHYPOPHYSIS_DEVELOPMENT	16	16		
GOBP_CEREBRAL_CORTEX_DEVELOPMENT	113	112		
GOBP_OLFACTORY_LOBE_DEVELOPMENT	52	50		
GOBP_NEUROGENESIS	1906		Rejected!	
GOBP_CENTRAL_NERVOUS_SYSTEM_VASCULOGENESIS	5		Rejected!	
GOBP_INTERKINETIC_NUCLEAR_MIGRATION	10		Rejected!	
GOBP_TANGENTIAL_MIGRATION_FROM_THE_SUBVENTRICULAR_ZONE_TO_THE_OLFACTORY_BULB	9		Rejected!	
GOBP_TELENCEPHALON_GLIAL_CELL_MIGRATION	28	28		
GOBP_METENCEPHALON_DEVELOPMENT	123	122		
GOBP_CORPUS_CALLOSUM_DEVELOPMENT	27	27		
GOBP_CELL_CYCLE_PROCESS	1214		Rejected!	
GOBP_CELL_CYCLE_PHASE	24	23		
GOBP_MEMBRANE_DOCKING	86	86		
GOBP_REGULATION_OF_CELL_CELL_ADHESION	496	488		
GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION	209	205		
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	322	317		
GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE_PROCESS	32	31		
GOBP_CELLULAR_COMPONENT_DISASSEMBLY	442	433		
GOBP_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM	520	452		
GOBP_PROTEIN_MATURATION_BY_PROTEIN_FOLDING	6		Rejected!	
GOBP_OVULATION_CYCLE_PROCESS	52	52		
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS	1000		Rejected!	
GOBP_REGULATION_OF_CELL_MORPHOGENESIS	336	330		
GOBP_MAMMALIAN_OOGENESIS_STAGE	9		Rejected!	
GOBP_GLAND_MORPHOGENESIS	157	155		
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	418	412		
GOBP_DNA_STRAND_ELONGATION	36	36		
GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY	38	36		
GOBP_ELECTRON_TRANSPORT_CHAIN	107	92		
GOBP_SIGNAL_TRANSDUCTION_INVOLVED_IN_REGULATION_OF_GENE_EXPRESSION	27	27		
GOBP_CD40_SIGNALING_PATHWAY	17	17		
GOBP_NEURONAL_SIGNAL_TRANSDUCTION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SIGNALING	1951		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_SIGNALING	1423		Rejected!	
GOBP_ADAPTATION_OF_SIGNALING_PATHWAY	32	32		
GOBP_SIGNAL_RELEASE	588		Rejected!	
GOBP_METAL_ION_TRANSPORT	912		Rejected!	
GOBP_CELLULAR_ANION_HOMEOSTASIS	26	26		
GOBP_CELLULAR_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS	113	112		
GOBP_CELLULAR_POTASSIUM_ION_HOMEOSTASIS	15	15		
GOBP_ESTABLISHMENT_OF_CELL_POLARITY	155	154		
GOBP_MAINTENANCE_OF_CELL_POLARITY	19	19		
GOBP_ACTIN_FILAMENT_BASED_PROCESS	823		Rejected!	
GOBP_CELL_PROJECTION_ORGANIZATION	1693		Rejected!	
GOBP_CELL_PROJECTION_ASSEMBLY	580		Rejected!	
GOBP_LAMELLIPODIUM_ASSEMBLY	74	74		
GOBP_MICROVILLUS_ASSEMBLY	21	20		
GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION	62	60		
GOBP_PARALLEL_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	7		Rejected!	
GOBP_ACTIN_FILAMENT_BASED_MOVEMENT	128	128		
GOBP_MUSCLE_FILAMENT_SLIDING	10		Rejected!	
GOBP_INSULIN_SECRETION	235	231		
GOBP_PROTEIN_REPAIR	5		Rejected!	
GOBP_MYELOID_CELL_DIFFERENTIATION	443	428		
GOBP_REGULATION_OF_ENDOCYTOSIS	235	232		
GOBP_NATURAL_KILLER_CELL_ACTIVATION	113	94		
GOBP_WATER_HOMEOSTASIS	75	72		
GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY	322	319		
GOBP_SPHINGOLIPID_BIOSYNTHETIC_PROCESS	99	97		
GOBP_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX	20	19		
GOBP_REGULATION_OF_CELL_ADHESION	811		Rejected!	
